First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Eric,Law,A,15,Atlas,5,7,5,5,5,0,2,12,0.4166666666666667,9,0.75,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Buczek,M,33,Atlas,5,7,4,3,2,1,3,27,0.1111111111111111,15,0.5555555555555556,11,0.09090909090909091,4,0.36363636363636365,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chris,Cloutier,A,45,Atlas,5,7,7,7,7,0,0,17,0.4117647058823529,8,0.47058823529411764,1,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,Robinson,D,10,Atlas,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0.3333333333333333,1,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Austin,Pifani,,,Atlas,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
Will,Manny,A,4,Archers,6,14,10,10,10,0,4,39,0.2564102564102564,28,0.717948717948718,3,0,1,0.3333333333333333,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tyler,Pfister,M,5,Archers,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tom,Schreiber,M,26,Archers,6,16,12,12,12,0,4,29,0.41379310344827586,21,0.7241379310344828,3,0,2,0.6666666666666666,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Ratliff,LSM,2,Archers,6,6,3,3,3,0,3,8,0.375,5,0.625,3,0,2,0.6666666666666666,2,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Stephen,Kelly,FO,24,Archers,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,23,0,0,0.49382716049382713,40,41,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Ambler,M,13,Archers,6,9,4,4,4,0,5,19,0.21052631578947367,12,0.631578947368421,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,McMahon,D,77,Archers,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,12,10,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Mark,McNeill,M,21,Archers,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Holman,A,1,Archers,6,7,6,6,6,0,1,26,0.23076923076923078,17,0.6538461538461539,3,0,1,0.3333333333333333,3,3,14,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
Joseph,McCallion,M,3,Whipsnakes,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.36363636363636365,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian,MacKay,M,94,Archers,6,5,4,3,2,1,1,21,0.14285714285714285,12,0.5714285714285714,7,0.14285714285714285,6,0.8571428571428571,6,0,4,0,0,0.3333333333333333,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Drew,Adams,G,14,Archers,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,12.787370498273312,41,0.4880952381,45,2,0,0,0,0,0,0,0,0,0
Dominique,Alexander,M,23,Archers,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Eipp,M,3,Waterdogs,5,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Cuccinello,A,30,Waterdogs,5,5,3,3,3,0,2,10,0.3,7,0.7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,McIntosh,M,90,Waterdogs,5,6,6,6,6,0,0,21,0.2857142857142857,16,0.7619047619047619,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Ghitelman,G,8,Archers,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,9.200000000000001,31,0.5849056604,23,1,0,0,0,0,0,0,0,0,0
Myles,Jones,M,15,Redwoods,6,13,8,6,4,2,5,30,0.2,18,0.6,6,0.3333333333333333,5,0.8333333333333334,10,1,7,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0
Miles,Thompson,A,2,Chaos,7,5,4,4,4,0,1,11,0.36363636363636365,10,0.9090909090909091,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Matt,Rees,LSM,44,Chaos,7,0,0,0,0,0,0,4,0,2,0.5,3,0,1,0.3333333333333333,3,3,17,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Kyle,McClancy,M,88,Waterdogs,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Buchanan,M,27,Chaos,7,3,2,2,2,0,1,9,0.2222222222222222,6,0.6666666666666666,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Byrne,A,22,Chaos,7,20,13,13,13,0,7,44,0.29545454545454547,28,0.6363636363636364,2,0,2,1,8,6,8,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
Jeremy,Thompson,M,74,Atlas,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Neumann,D,88,Chaos,7,0,0,0,0,0,0,4,0,2,0.5,4,0,2,0.5,6,7,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
James,Barclay,D,28,Chrome,5,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Jake,Froccaro,M,54,Chaos,7,10,7,5,3,2,3,31,0.16129032258064516,15,0.4838709677419355,10,0.2,5,0.5,3,3,12,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dhane,Smith,M,92,Chaos,7,10,6,6,6,0,4,19,0.3157894736842105,12,0.631578947368421,0,0,0,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dan,Coates,D,57,Chaos,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis,Dickson,A,71,Chaos,7,18,12,12,12,0,6,43,0.27906976744186046,25,0.5813953488372093,3,0,0,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Connor,Fields,A,5,Chaos,6,7,6,6,6,0,1,19,0.3157894736842105,10,0.5263157894736842,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Cipriano,G,12,Waterdogs,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,11.945701357466064,30,0.4838709677,33,1,0,0,0,0,0,0,0,0,0
Brodie,Merrill,D,17,Waterdogs,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Blaze,Riorden,G,0,Chaos,7,0,0,0,0,0,0,3,0,1,0.3333333333333333,3,0,1,0.3333333333333333,5,1,10,0,0,0,0,0,0,10.970892752490721,119,0.6134020619,78,3,0,0,0,0,0,0,0,0,0
Austin,Staats,A,83,Chaos,7,6,5,5,5,0,1,12,0.4166666666666667,10,0.8333333333333334,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Brendan,Gleason,A,9,Redwoods,6,4,3,3,3,0,1,10,0.3,4,0.4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Currier,M,27,Archers,6,6,6,6,6,0,0,14,0.42857142857142855,11,0.7857142857142857,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mark,Glicini,M,16,Chaos,7,2,1,1,1,0,1,4,0.25,2,0.5,1,0,1,1,0,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Patrick,Foley,D,9,Waterdogs,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Withers,FO,18,Waterdogs,5,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,14,0,0,0.576271186440678,34,25,59,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sam,Duggan,M,5,Chrome,5,5,4,3,2,1,1,5,0.6,3,0.6,2,0.5,1,0.5,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jesse,King,M,19,Chrome,5,10,8,8,8,0,2,19,0.42105263157894735,12,0.631578947368421,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Jake,Pulver,D,34,Chrome,5,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hunter,Forbes,FO,88,Chrome,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0.2222222222222222,4,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli,Salama,LSM,3,Chrome,5,3,2,1,0,1,1,4,0.25,2,0.5,3,0.3333333333333333,1,0.3333333333333333,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Brendan,Kavanagh,A,27,Chrome,5,3,2,1,0,1,1,9,0.1111111111111111,3,0.3333333333333333,1,1,1,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zed,Williams,A,36,Whipsnakes,6,23,20,20,20,0,3,59,0.3389830508474576,37,0.6271186440677966,4,0,3,0.75,16,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dillon,Ward,G,37,Chaos,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finn,Sullivan,D,36,Redwoods,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Ryland,Rees,LSM,71,Waterdogs,5,4,4,2,0,2,0,10,0.2,5,0.5,9,0.2222222222222222,5,0.5555555555555556,3,6,16,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Greg,Puskuldjian,FO,92,Redwoods,6,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,2,8,0,0,0.3548387096774194,22,40,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob,Pannell,A,3,Atlas,5,15,6,6,6,0,9,34,0.17647058823529413,17,0.5,1,0,1,1,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason,Noble,D,45,Chaos,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Donny,Moss,D,80,Chrome,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Christian,Mazzone,M,6,Archers,6,9,9,9,9,0,0,13,0.6923076923076923,12,0.9230769230769231,0,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eli,Gobrecht,D,25,Archers,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
