First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Matt,Rambo,A,9,Whipsnakes,10,32,21,21,21,0,11,76,0.27631578947368424,46,0.6052631578947368,0,0,0,0,28,0,15,303,199,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,16,5
Charlie,Hayes,SSDM,23,Waterdogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Ehrhardt,LSM,28,Whipsnakes,9,8,6,3,0,3,2,17,0.17647058823529413,9,0.5294117647058824,15,0.2,9,0.6,8,10,33,80,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
Brian,Phipps,G,30,Whipsnakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay,Carlson,A,32,Whipsnakes,7,14,10,10,10,0,4,28,0.35714285714285715,20,0.7142857142857143,0,0,0,0,11,6,9,89,50,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,9
Matthew,Dunn,D,33,Whipsnakes,10,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,5,9,51,47,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Connor,Kirst,SSDM,34,Whipsnakes,10,9,8,7,6,1,1,23,0.30434782608695654,16,0.6956521739130435,5,0.2,5,1,5,5,16,105,77,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,6
Joseph,Nardella,FO,91,Whipsnakes,10,6,3,3,3,0,3,8,0.375,5,0.625,0,0,0,0,12,0,81,109,89,0.6550218340611353,150,78,229,0,0,0,0,0,2,1.5,0,0,0,0,0,2,1
Craig,Chick,LSM,21,Atlas,10,2,1,1,1,0,1,4,0.25,3,0.75,0,0,0,0,4,10,38,55,47,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Reece,Eddy,LSM,9,Archers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Berg,A,14,Chaos,4,6,3,3,3,0,3,10,0.3,7,0.7,0,0,0,0,5,1,2,58,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mark,Glicini,SSDM,16,Chaos,8,1,1,1,1,0,0,1,1,1,1,0,0,0,0,2,3,5,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ryan,Smith,M,43,Chaos,8,13,8,8,8,0,5,15,0.5333333333333333,12,0.8,0,0,0,0,5,0,2,128,108,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,6
Matt,Rees,D,44,Chaos,5,0,0,0,0,0,0,4,0,2,0.5,3,0,1,0.3333333333333333,2,2,6,18,12,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Kyle,Jackson,M,47,Chaos,9,11,7,7,7,0,4,19,0.3684210526315789,12,0.631578947368421,0,0,0,0,8,0,8,203,176,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6
Jake,Froccaro,M,10,Cannons,5,8,2,1,0,1,6,20,0.05,11,0.55,8,0.125,3,0.375,3,1,8,113,90,0,0,3,3,0,0,0,0,0,1,0.5,0,3,0,0,0,1,0
Tanner,Cook,M,77,Chaos,5,3,2,2,2,0,1,7,0.2857142857142857,6,0.8571428571428571,0,0,0,0,5,0,3,72,60,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1
Jarrod,Neumann,D,88,Chaos,10,1,0,0,0,0,1,6,0,2,0.3333333333333333,6,0,2,0.3333333333333333,5,6,14,47,36,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Dhane,Smith,M,92,Chaos,7,23,6,6,6,0,17,29,0.20689655172413793,17,0.5862068965517241,0,0,0,0,12,1,4,243,202,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,4
Will,Haus,SSDM,6,Chrome,10,4,2,2,2,0,2,8,0.25,6,0.75,1,0,0,0,3,5,15,90,79,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,1
Justin,Anderson,M,21,Chrome,10,21,16,15,14,1,5,39,0.38461538461538464,27,0.6923076923076923,1,1,1,1,9,1,12,228,180,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,7,8
Sean,Sconone,G,50,Chrome,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,20,136,133,0,0,0,0,10.108392691235677,112,0.538461538461538,102,6,0,0,0,0,4,0,0,0,0
Ryan,Conrad,M,15,Waterdogs,8,18,10,10,10,0,8,29,0.3448275862068966,20,0.6896551724137931,1,0,0,0,9,2,2,152,114,0,0,0,0,0,0,0,0,0,1,0.5,2,3,0,0,0,3,7
Jerry,Ragonese,FO,37,Chaos,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,1,0.25,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Jake,Pulver,D,12,Cannons,10,1,1,1,1,0,0,5,0.2,3,0.6,3,0,2,0.6666666666666666,9,14,14,57,43,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matt,DeLuca,G,1,Waterdogs,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,45,44,0,0,0,0,13.098982423681777,46,0.442307692307692,59,1,0,0,0,0,9,0,0,0,0
Ryan,Brown,A,4,Waterdogs,7,11,11,10,9,1,0,43,0.23255813953488372,27,0.627906976744186,2,0.5,2,1,2,1,3,79,34,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,9
Chase,Fraser,A,95,Chaos,7,13,12,12,12,0,1,39,0.3076923076923077,24,0.6153846153846154,0,0,0,0,20,3,15,219,160,0,0,0,0,0,0,0,0,0,2,1.5,2,2,0,0,0,1,11
Jack,Rowlett,D,99,Chaos,10,1,1,1,1,0,0,2,0.5,1,0.5,1,0,0,0,2,7,17,53,49,0.18181818181818182,2,9,11,0,0,0,0,0,2,1.5,0,0,0,0,0,1,0
JT,Giles-Harris,D,1,Chrome,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,24,76,72,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Colin,Heacock,M,2,Chrome,10,7,5,5,5,0,2,31,0.16129032258064516,13,0.41935483870967744,1,0,0,0,12,0,7,188,145,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,4
Dylan,Molloy,A,17,Chrome,10,25,14,14,14,0,11,52,0.2692307692307692,37,0.7115384615384616,1,0,1,1,18,2,15,337,267,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,9
Tom,Schreiber,M,26,Archers,10,35,21,19,17,2,14,52,0.36538461538461536,37,0.7115384615384616,5,0.4,3,0.6,23,0,11,374,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,7
Holden,Garlent,D,70,Cannons,10,2,2,1,0,1,0,3,0.3333333333333333,2,0.6666666666666666,3,0.3333333333333333,2,0.6666666666666666,6,9,23,52,43,0,0,0,0,0,0,0,0,0,4,2.5,0,0,0,0,0,0,1
Blaze,Riorden,G,0,Chaos,10,1,0,0,0,0,1,3,0,1,0.3333333333333333,3,0,1,0.3333333333333333,3,5,15,150,144,0,0,0,0,12.600000000000001,137,0.537254901960784,126,8,0,0,0,0,9,0,0,0,0
Mac,O'Keefe,M,3,Chaos,10,16,13,11,9,2,3,30,0.36666666666666664,20,0.6666666666666666,5,0.4,4,0.8,7,0,5,199,162,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,7
Nick,Grill,LSM,8,Chrome,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,31,29,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Marcus,Holman,A,1,Archers,10,29,21,19,17,2,8,55,0.34545454545454546,38,0.6909090909090909,6,0.3333333333333333,3,0.5,14,0,22,354,285,0,0,0,0,0,0,0,0,0,1,0.5,2,3,0,0,1,2,17
Scott,Ratliff,D,32,Archers,10,2,1,1,1,0,1,10,0.1,8,0.8,8,0,6,0.75,4,13,27,111,97,0,0,0,0,0,0,0,0,0,3,2.5,0,0,0,0,1,0,1
Will,Manny,A,4,Archers,10,33,16,16,16,0,17,56,0.2857142857142857,41,0.7321428571428571,3,0,2,0.6666666666666666,20,0,4,344,268,0,0,0,0,0,0,0,0,0,2,1,2,4,0,0,1,2,14
Connor,Fields,M,5,Archers,6,16,12,12,12,0,4,32,0.375,26,0.8125,0,0,0,0,6,1,5,129,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Adam,Ghitelman,G,8,Archers,9,0,0,0,0,0,0,2,0,1,0.5,2,0,1,0.5,2,3,31,122,118,0,0,0,0,10.669136374160685,92,0.502732240437158,96,5,1,1,0,0,9,0,0,0,0
