First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Max,Tuttle,M,21,Chrome,9,7,5,5,5,0,2,33,0.15151515151515152,15,0.45454545454545453,4,0,3,0.75,5,5,12,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Connor,Farrell,FO,25,Chrome,10,2,1,1,1,0,1,7,0.14285714285714285,3,0.42857142857142855,0,0,0,0,7,2,70,0,0,0.5454545454545454,114,95,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Rowlett,D,99,Chaos,10,2,0,0,0,0,2,3,0,2,0.6666666666666666,2,0,1,0.5,4,8,11,0,0,0.2857142857142857,2,5,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Eric,Scott,M,4,Chaos,9,10,7,7,7,0,3,22,0.3181818181818182,12,0.5454545454545454,1,0,1,1,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ryan,Conrad,M,22,Atlas,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Jacob,Stover,G,83,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim,Muller,D,36,Whipsnakes,10,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ryan,Drenner,A,22,Whipsnakes,10,21,20,19,18,1,1,61,0.3114754098360656,37,0.6065573770491803,2,0.5,2,1,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mike,Chanenchuk,M,1,Whipsnakes,10,26,22,15,8,7,4,65,0.23076923076923078,31,0.47692307692307695,24,0.2916666666666667,12,0.5,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
Michael,Ehrhardt,LSM,28,Whipsnakes,9,13,8,5,2,3,5,20,0.25,14,0.7,13,0.23076923076923078,10,0.7692307692307693,2,6,25,0,0,0.3333333333333333,4,8,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Matthew,Dunn,D,33,Whipsnakes,10,0,0,0,0,0,0,1,0,1,1,1,0,1,1,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Rambo,A,9,Whipsnakes,10,42,19,19,19,0,23,66,0.2878787878787879,34,0.5151515151515151,0,0,0,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kyle,Bernlohr,G,35,Whipsnakes,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.229813664596273,131,0.5504201681,113,6,0,0,0,0,0,0,0,0,0
Tyler,Warner,M,13,Whipsnakes,10,1,1,1,1,0,0,4,0.25,1,0.25,2,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jules,Heningburg,A,7,Redwoods,10,33,21,21,21,0,12,54,0.3888888888888889,32,0.5925925925925926,0,0,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Joe,LoCascio,M,5,Whipsnakes,8,5,3,3,3,0,2,23,0.13043478260869565,9,0.391304347826087,5,0,1,0.2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy,Sieverts,M,14,Whipsnakes,4,4,3,3,3,0,1,10,0.3,5,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay,Carlson,A,32,Whipsnakes,4,5,3,3,3,0,2,12,0.25,8,0.6666666666666666,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Bernhardt,M,83,Whipsnakes,9,7,5,5,5,0,2,20,0.25,13,0.65,3,0,3,1,6,3,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylan,Maltz,A,10,Whipsnakes,3,0,0,0,0,0,0,7,0,5,0.7142857142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drew,Snider,M,23,Whipsnakes,10,9,6,6,6,0,3,30,0.2,20,0.6666666666666666,1,0,1,1,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Dan,Morris,G,8,Whipsnakes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0.5,3,1,0,0,0,0,0,0,0,0,0
Connor,Kelly,M,40,Whipsnakes,8,18,10,10,10,0,8,41,0.24390243902439024,21,0.5121951219512195,1,0,1,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bryce,Young,D,6,Whipsnakes,10,5,2,2,2,0,3,6,0.3333333333333333,3,0.5,2,0,1,0.5,6,12,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Brett,Schmidt,D,44,Whipsnakes,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ben,Reeves,A,2,Whipsnakes,8,13,6,6,6,0,7,26,0.23076923076923078,17,0.6538461538461539,3,0,1,0.3333333333333333,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sergio,Salcido,M,48,Redwoods,10,20,11,10,9,1,9,43,0.23255813953488372,20,0.46511627906976744,3,0.3333333333333333,1,0.3333333333333333,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Sergio,Perkovic,M,16,Redwoods,10,10,9,9,9,0,1,43,0.20930232558139536,21,0.4883720930232558,14,0,5,0.35714285714285715,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Nick,Ossello,M,13,Redwoods,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,6,0,0,0.16666666666666666,2,10,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Matt,Kavanagh,A,5,Redwoods,9,24,16,15,14,1,8,54,0.2777777777777778,36,0.6666666666666666,1,1,1,1,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Larken,Kemp,LSM,42,Redwoods,6,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,3,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kylor,Bellistri,A,88,Redwoods,2,1,0,0,0,0,1,4,0,3,0.75,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Harrison,M,18,Redwoods,10,3,3,3,3,0,0,31,0.0967741935483871,20,0.6451612903225806,3,0,3,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JoJo,Marasco,M,22,Redwoods,3,3,1,1,1,0,2,3,0.3333333333333333,2,0.6666666666666666,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Sexton,LSM,46,Redwoods,10,1,1,1,1,0,0,8,0.125,2,0.25,4,0,0,0,4,10,18,0,0,0.3333333333333333,5,10,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Joe,Walters,M,1,Redwoods,10,20,9,9,9,0,11,42,0.21428571428571427,26,0.6190476190476191,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joey,Sankey,A,34,Archers,6,9,4,4,4,0,5,29,0.13793103448275862,19,0.6551724137931034,0,0,0,0,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Near,M,2,Redwoods,8,0,0,0,0,0,0,10,0,5,0.5,5,0,4,0.8,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gunnar,Waldt,G,14,Redwoods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0.1666666667,5,0,0,0,0,0,0,0,0,0,0
Patrick,Harbeson,SSDM,40,Redwoods,10,3,3,3,3,0,0,9,0.3333333333333333,6,0.6666666666666666,0,0,0,0,5,4,21,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Greg,Gurenlian,FO,32,Redwoods,8,1,1,1,1,0,0,10,0.1,4,0.4,0,0,0,0,6,0,32,0,0,0.5,86,86,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett,Epple,D,30,Redwoods,10,1,1,1,1,0,0,5,0.2,3,0.6,3,0,1,0.3333333333333333,5,23,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Eddy,Glazener,D,41,Redwoods,9,2,1,1,1,0,1,4,0.25,3,0.75,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brian,Karalunas,LSM,25,Redwoods,10,3,1,1,1,0,2,4,0.25,1,0.25,0,0,0,0,0,6,14,0,0,0.35714285714285715,5,9,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Brent,Hiken,FO,30,Atlas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brent,Adams,M,8,Redwoods,10,11,10,10,10,0,1,35,0.2857142857142857,20,0.5714285714285714,9,0,4,0.4444444444444444,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Alec,Tulett,D,3,Chrome,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Haus,M,6,Chrome,10,4,4,4,4,0,0,11,0.36363636363636365,8,0.7272727272727273,1,0,1,1,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Ty,Thompson,A,91,Chrome,4,3,2,2,2,0,1,5,0.4,4,0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romar,Dennis,M,1,Chrome,10,6,5,4,3,1,1,24,0.16666666666666666,8,0.3333333333333333,11,0.09090909090909091,2,0.18181818181818182,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ned,Crotty,M,22,Chrome,10,27,18,17,16,1,9,46,0.3695652173913043,29,0.6304347826086957,6,0.16666666666666666,2,0.3333333333333333,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike,O'Neil,M,37,Chrome,7,1,1,1,1,0,0,4,0.25,3,0.75,2,0,1,0.5,2,4,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Danowski,M,40,Chrome,10,15,9,8,7,1,6,35,0.22857142857142856,20,0.5714285714285714,10,0.1,7,0.7,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Justin,Guterding,A,14,Chrome,10,35,21,20,19,1,14,62,0.3225806451612903,38,0.6129032258064516,2,0.5,1,0.5,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Jordan,Wolf,A,33,Chrome,10,32,16,16,16,0,16,65,0.24615384615384617,38,0.5846153846153846,1,0,0,0,24,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,MacIntosh,M,24,Chrome,9,22,20,20,20,0,2,46,0.43478260869565216,33,0.717391304347826,1,0,1,1,13,3,26,0,0,0,0,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0
John,Ranagan,M,31,Chrome,10,17,14,12,10,2,3,32,0.375,21,0.65625,3,0.6666666666666666,3,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
John,Moderski,D,24,Chrome,6,1,1,1,1,0,0,1,1,1,1,0,0,0,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Galloway,G,15,Chrome,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09090909090909,92,0.4842105263,108,10,0,0,0,0,0,0,0,0,0
Joel,White,LSM,11,Chrome,9,3,1,1,1,0,2,8,0.125,3,0.375,0,0,0,0,8,7,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drew,Simoneau,FO,17,Chrome,6,2,1,1,1,0,1,2,0.5,1,0.5,0,0,0,0,1,0,13,0,0,0.4375,28,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett,Queener,G,23,Chrome,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96774193548387,35,0.564516129,29,2,0,0,0,0,0,0,0,0,0
Brandon,Mullins,D,7,Chrome,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BJ,Grill,D,8,Chrome,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Reh,LSM,77,Chaos,9,7,5,4,3,1,2,10,0.4,6,0.6,5,0.2,2,0.4,6,4,14,0,0,0,0,14,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Thomas,Kelly,FO,24,Chaos,10,2,2,2,2,0,0,7,0.2857142857142857,5,0.7142857142857143,0,0,0,0,13,2,70,0,0,0.5198412698412699,131,121,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Resch,M,34,Chaos,8,1,1,1,1,0,0,3,0.3333333333333333,2,0.6666666666666666,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myles,Jones,M,15,Chaos,10,18,8,7,6,1,10,43,0.16279069767441862,19,0.4418604651162791,9,0.1111111111111111,3,0.3333333333333333,20,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Miles,Thompson,A,2,Chaos,6,17,11,11,11,0,6,28,0.39285714285714285,17,0.6071428571428571,1,0,1,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Matt,Rees,LSM,44,Chaos,7,6,6,4,2,2,0,10,0.4,4,0.4,6,0.3333333333333333,2,0.3333333333333333,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mark,Glicini,M,16,Chaos,10,5,2,2,2,0,3,7,0.2857142857142857,4,0.5714285714285714,0,0,0,0,4,6,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kyle,McClancy,M,40,Chaos,10,4,1,1,1,0,3,4,0.25,3,0.75,0,0,0,0,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kevin,Buchanan,M,27,Chaos,9,9,8,8,8,0,1,23,0.34782608695652173,13,0.5652173913043478,1,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Byrne,A,22,Chaos,8,25,17,17,17,0,8,39,0.4358974358974359,25,0.6410256410256411,1,0,1,1,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0
Jeremy,Thompson,M,74,Chaos,4,0,0,0,0,0,0,5,0,4,0.8,2,0,2,1,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Neumann,D,88,Chaos,10,10,10,5,0,5,0,14,0.35714285714285715,7,0.5,14,0.35714285714285715,7,0.5,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
James,Barclay,D,45,Whipsnakes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Froccaro,A,54,Chaos,10,27,17,14,11,3,10,56,0.25,35,0.625,8,0.375,7,0.875,7,4,17,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Dhane,Smith,M,92,Chaos,5,4,2,2,2,0,2,8,0.25,6,0.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deemer,Class,M,10,Chaos,10,13,10,10,10,0,3,32,0.3125,18,0.5625,6,0,3,0.5,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Chris,Bocklet,A,10,Chrome,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Coates,D,71,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Fields,A,5,Chaos,10,33,22,22,22,0,11,61,0.36065573770491804,49,0.8032786885245902,0,0,0,0,37,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Charlie,Cipriano,G,25,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0.6,2,0,0,0,0,0,0,0,0,0,0
Brodie,Merrill,D,17,Chaos,10,0,0,0,0,0,0,1,0,1,1,1,0,1,1,6,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad,Self,M,98,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tucker,Durkin,D,51,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Trevor,Baptiste,FO,9,Atlas,10,7,4,3,2,1,3,15,0.2,4,0.26666666666666666,6,0.16666666666666666,1,0.16666666666666666,10,3,73,0,0,0.6283524904214559,164,97,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven,DeNapoli,M,7,Atlas,7,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Steven,Brooks,M,44,Atlas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Rodgers,G,42,Atlas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,0.5,3,1,0,0,0,0,0,0,0,0,0
Ryan,Flanagan,D,42,Chrome,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Brown,A,4,Atlas,10,25,22,21,20,1,3,81,0.25925925925925924,46,0.5679012345679012,14,0.07142857142857142,7,0.5,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Paul,Rabil,M,99,Atlas,10,23,12,11,10,1,11,47,0.23404255319148937,27,0.574468085106383,9,0.1111111111111111,4,0.4444444444444444,17,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Pat,Young,M,2,Atlas,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike,Simon,LSM,66,Archers,7,2,2,1,0,1,0,6,0.16666666666666666,3,0.5,3,0.3333333333333333,2,0.6666666666666666,0,3,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kyle,Hartzell,D,81,Atlas,10,8,2,2,2,0,6,14,0.14285714285714285,7,0.5,9,0,2,0.2222222222222222,7,6,16,0,0,0.5,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jack,Concannon,G,12,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09090909090909,138,0.5348837209,129,9,0,0,0,0,0,0,0,0,0
Kieran,McArdle,A,6,Atlas,10,25,12,12,12,0,13,43,0.27906976744186046,31,0.7209302325581395,1,0,1,1,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Kevin,Unterstein,M,13,Atlas,10,5,3,3,3,0,2,8,0.375,3,0.375,0,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
John,Crawley,M,14,Atlas,7,8,5,5,5,0,3,17,0.29411764705882354,10,0.5882352941176471,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Tinney,M,55,Atlas,10,14,6,6,6,0,8,23,0.2608695652173913,17,0.7391304347826086,0,0,0,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
James,Pannell,A,32,Atlas,2,1,1,1,1,0,0,4,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Richard,M,27,Atlas,10,3,1,1,1,0,2,3,0.3333333333333333,2,0.6666666666666666,1,0,1,1,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eric,Law,A,15,Atlas,10,30,20,20,20,0,10,34,0.5882352941176471,29,0.8529411764705882,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Connor,Buczek,M,33,Atlas,10,22,18,16,14,2,4,64,0.25,42,0.65625,14,0.14285714285714285,9,0.6428571428571429,13,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Chris,Cloutier,A,45,Atlas,8,14,9,9,9,0,5,27,0.3333333333333333,17,0.6296296296296297,0,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Callum,Robinson,D,10,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Hodgson,M,11,Atlas,1,1,1,1,1,0,0,3,0.3333333333333333,2,0.6666666666666666,2,0,1,0.5,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Manny,A,4,Archers,10,30,23,22,21,1,7,74,0.2972972972972973,50,0.6756756756756757,2,0.5,2,1,20,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Tyler,Pfister,M,5,Archers,8,2,0,0,0,0,2,6,0,3,0.5,1,0,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
